x_rd,y_rd
84195.25,445925.75
84195.75,445925.75
84196.25,445925.75
84196.75,445925.75
84197.25,445925.75
84197.75,445925.75
84198.25,445925.75
84198.75,445925.75
84199.25,445925.75
84199.75,445925.75
84200.25,445925.75
84200.75,445925.75
84201.25,445925.75
84201.75,445925.75
84202.25,445925.75
84202.75,445925.75
84203.25,445925.75
84203.75,445925.75
84188.75,445925.25
84189.25,445925.25
84189.75,445925.25
84190.25,445925.25
84190.75,445925.25
84191.25,445925.25
84191.75,445925.25
84192.25,445925.25
84192.75,445925.25
84193.25,445925.25
84193.75,445925.25
84194.25,445925.25
84194.75,445925.25
84195.25,445925.25
84195.75,445925.25
84196.25,445925.25
84196.75,445925.25
84197.25,445925.25
84197.75,445925.25
84198.25,445925.25
84198.75,445925.25
84199.25,445925.25
84199.75,445925.25
84200.25,445925.25
84200.75,445925.25
84201.25,445925.25
84201.75,445925.25
84202.25,445925.25
84202.75,445925.25
84203.25,445925.25
84203.75,445925.25
84188.75,445924.75
84189.25,445924.75
84189.75,445924.75
84190.25,445924.75
84190.75,445924.75
84191.25,445924.75
84191.75,445924.75
84192.25,445924.75
84192.75,445924.75
84193.25,445924.75
84193.75,445924.75
84194.25,445924.75
84194.75,445924.75
84195.25,445924.75
84195.75,445924.75
84196.25,445924.75
84196.75,445924.75
84197.25,445924.75
84197.75,445924.75
84198.25,445924.75
84198.75,445924.75
84199.25,445924.75
84199.75,445924.75
84200.25,445924.75
84200.75,445924.75
84201.25,445924.75
84201.75,445924.75
84202.25,445924.75
84202.75,445924.75
84203.25,445924.75
84203.75,445924.75
84189.25,445924.25
84189.75,445924.25
84190.25,445924.25
84190.75,445924.25
84191.25,445924.25
84191.75,445924.25
84192.25,445924.25
84192.75,445924.25
84193.25,445924.25
84193.75,445924.25
84194.25,445924.25
84194.75,445924.25
84195.25,445924.25
84195.75,445924.25
84196.25,445924.25
84196.75,445924.25
84197.25,445924.25
84197.75,445924.25
84198.25,445924.25
84198.75,445924.25
84199.25,445924.25
84199.75,445924.25
84200.25,445924.25
84200.75,445924.25
84201.25,445924.25
84201.75,445924.25
84202.25,445924.25
84202.75,445924.25
84203.25,445924.25
84203.75,445924.25
84204.25,445924.25
84189.25,445923.75
84189.75,445923.75
84190.25,445923.75
84190.75,445923.75
84191.25,445923.75
84191.75,445923.75
84192.25,445923.75
84192.75,445923.75
84193.25,445923.75
84193.75,445923.75
84194.25,445923.75
84194.75,445923.75
84195.25,445923.75
84195.75,445923.75
84196.25,445923.75
84196.75,445923.75
84197.25,445923.75
84197.75,445923.75
84198.25,445923.75
84198.75,445923.75
84199.25,445923.75
84199.75,445923.75
84200.25,445923.75
84200.75,445923.75
84201.25,445923.75
84201.75,445923.75
84202.25,445923.75
84202.75,445923.75
84203.25,445923.75
84203.75,445923.75
84204.25,445923.75
84190.25,445923.25
84190.75,445923.25
84191.25,445923.25
84191.75,445923.25
84192.25,445923.25
84192.75,445923.25
84193.25,445923.25
84193.75,445923.25
84194.25,445923.25
84194.75,445923.25
84195.25,445923.25
84195.75,445923.25
84196.25,445923.25
84196.75,445923.25
84197.25,445923.25
84197.75,445923.25
84198.25,445923.25
84198.75,445923.25
84199.25,445923.25
84199.75,445923.25
84200.25,445923.25
84200.75,445923.25
84201.25,445923.25
84201.75,445923.25
84202.25,445923.25
84202.75,445923.25
84203.25,445923.25
84203.75,445923.25
84204.25,445923.25
84190.25,445922.75
84190.75,445922.75
84191.25,445922.75
84191.75,445922.75
84192.25,445922.75
84192.75,445922.75
84193.25,445922.75
84193.75,445922.75
84194.25,445922.75
84194.75,445922.75
84195.25,445922.75
84195.75,445922.75
84196.25,445922.75
84196.75,445922.75
84197.25,445922.75
84197.75,445922.75
84198.25,445922.75
84198.75,445922.75
84199.25,445922.75
84199.75,445922.75
84200.25,445922.75
84200.75,445922.75
84201.25,445922.75
84201.75,445922.75
84202.25,445922.75
84202.75,445922.75
84203.25,445922.75
84203.75,445922.75
84204.25,445922.75
84190.75,445922.25
84191.25,445922.25
84191.75,445922.25
84192.25,445922.25
84192.75,445922.25
84193.25,445922.25
84193.75,445922.25
84194.25,445922.25
84194.75,445922.25
84195.25,445922.25
84195.75,445922.25
84196.25,445922.25
84196.75,445922.25
84197.25,445922.25
84197.75,445922.25
84198.25,445922.25
84198.75,445922.25
84199.25,445922.25
84199.75,445922.25
84200.25,445922.25
84200.75,445922.25
84201.25,445922.25
84201.75,445922.25
84202.25,445922.25
84202.75,445922.25
84203.25,445922.25
84203.75,445922.25
84204.25,445922.25
84204.75,445922.25
84190.75,445921.75
84191.25,445921.75
84191.75,445921.75
84192.25,445921.75
84192.75,445921.75
84193.25,445921.75
84193.75,445921.75
84194.25,445921.75
84194.75,445921.75
84195.25,445921.75
84195.75,445921.75
84196.25,445921.75
84196.75,445921.75
84197.25,445921.75
84197.75,445921.75
84198.25,445921.75
84198.75,445921.75
84199.25,445921.75
84199.75,445921.75
84200.25,445921.75
84200.75,445921.75
84201.25,445921.75
84201.75,445921.75
84202.25,445921.75
84202.75,445921.75
84203.25,445921.75
84203.75,445921.75
84204.25,445921.75
84204.75,445921.75
84191.25,445921.25
84191.75,445921.25
84192.25,445921.25
84192.75,445921.25
84193.25,445921.25
84193.75,445921.25
84194.25,445921.25
84194.75,445921.25
84195.25,445921.25
84195.75,445921.25
84196.25,445921.25
84196.75,445921.25
84197.25,445921.25
84197.75,445921.25
84198.25,445921.25
84198.75,445921.25
84199.25,445921.25
84199.75,445921.25
84200.25,445921.25
84200.75,445921.25
84201.25,445921.25
84201.75,445921.25
84202.25,445921.25
84202.75,445921.25
84203.25,445921.25
84203.75,445921.25
84204.25,445921.25
84204.75,445921.25
84205.25,445921.25
84191.25,445920.75
84191.75,445920.75
84192.25,445920.75
84192.75,445920.75
84193.25,445920.75
84193.75,445920.75
84194.25,445920.75
84194.75,445920.75
84195.25,445920.75
84195.75,445920.75
84196.25,445920.75
84196.75,445920.75
84197.25,445920.75
84197.75,445920.75
84198.25,445920.75
84198.75,445920.75
84199.25,445920.75
84199.75,445920.75
84200.25,445920.75
84200.75,445920.75
84201.25,445920.75
84201.75,445920.75
84202.25,445920.75
84202.75,445920.75
84203.25,445920.75
84203.75,445920.75
84204.25,445920.75
84204.75,445920.75
84205.25,445920.75
84191.25,445920.25
84191.75,445920.25
84192.25,445920.25
84192.75,445920.25
84193.25,445920.25
84193.75,445920.25
84194.25,445920.25
84194.75,445920.25
84195.25,445920.25
84195.75,445920.25
84196.25,445920.25
84196.75,445920.25
84197.25,445920.25
84197.75,445920.25
84198.25,445920.25
84198.75,445920.25
84199.25,445920.25
84199.75,445920.25
84200.25,445920.25
84200.75,445920.25
84201.25,445920.25
84201.75,445920.25
84202.25,445920.25
84202.75,445920.25
84203.25,445920.25
84203.75,445920.25
84204.25,445920.25
84204.75,445920.25
84205.25,445920.25
84205.75,445920.25
84191.75,445919.75
84192.25,445919.75
84192.75,445919.75
84193.25,445919.75
84193.75,445919.75
84194.25,445919.75
84194.75,445919.75
84195.25,445919.75
84195.75,445919.75
84196.25,445919.75
84196.75,445919.75
84197.25,445919.75
84197.75,445919.75
84198.25,445919.75
84198.75,445919.75
84199.25,445919.75
84199.75,445919.75
84200.25,445919.75
84200.75,445919.75
84201.25,445919.75
84201.75,445919.75
84202.25,445919.75
84202.75,445919.75
84203.25,445919.75
84203.75,445919.75
84204.25,445919.75
84204.75,445919.75
84205.25,445919.75
84205.75,445919.75
84191.75,445919.25
84192.25,445919.25
84192.75,445919.25
84193.25,445919.25
84193.75,445919.25
84194.25,445919.25
84194.75,445919.25
84195.25,445919.25
84195.75,445919.25
84196.25,445919.25
84196.75,445919.25
84197.25,445919.25
84197.75,445919.25
84198.25,445919.25
84198.75,445919.25
84199.25,445919.25
84199.75,445919.25
84200.25,445919.25
84200.75,445919.25
84201.25,445919.25
84201.75,445919.25
84202.25,445919.25
84202.75,445919.25
84203.25,445919.25
84203.75,445919.25
84204.25,445919.25
84204.75,445919.25
84205.25,445919.25
84205.75,445919.25
84191.75,445918.75
84192.25,445918.75
84192.75,445918.75
84193.25,445918.75
84193.75,445918.75
84194.25,445918.75
84194.75,445918.75
84195.25,445918.75
84195.75,445918.75
84196.25,445918.75
84196.75,445918.75
84197.25,445918.75
84197.75,445918.75
84198.25,445918.75
84198.75,445918.75
84199.25,445918.75
84199.75,445918.75
84200.25,445918.75
84200.75,445918.75
84201.25,445918.75
84201.75,445918.75
84202.25,445918.75
84202.75,445918.75
84203.25,445918.75
84203.75,445918.75
84204.25,445918.75
84204.75,445918.75
84205.25,445918.75
84205.75,445918.75
84206.25,445918.75
84191.25,445918.25
84191.75,445918.25
84192.25,445918.25
84192.75,445918.25
84193.25,445918.25
84193.75,445918.25
84194.25,445918.25
84194.75,445918.25
84195.25,445918.25
84195.75,445918.25
84196.25,445918.25
84196.75,445918.25
84197.25,445918.25
84197.75,445918.25
84198.25,445918.25
84198.75,445918.25
84199.25,445918.25
84199.75,445918.25
84200.25,445918.25
84200.75,445918.25
84201.25,445918.25
84201.75,445918.25
84202.25,445918.25
84202.75,445918.25
84203.25,445918.25
84203.75,445918.25
84204.25,445918.25
84204.75,445918.25
84205.25,445918.25
84205.75,445918.25
84206.25,445918.25
84191.25,445917.75
84191.75,445917.75
84192.25,445917.75
84192.75,445917.75
84193.25,445917.75
84193.75,445917.75
84194.25,445917.75
84194.75,445917.75
84195.25,445917.75
84195.75,445917.75
84196.25,445917.75
84196.75,445917.75
84197.25,445917.75
84197.75,445917.75
84198.25,445917.75
84198.75,445917.75
84199.25,445917.75
84199.75,445917.75
84200.25,445917.75
84200.75,445917.75
84201.25,445917.75
84201.75,445917.75
84202.25,445917.75
84202.75,445917.75
84203.25,445917.75
84203.75,445917.75
84204.25,445917.75
84204.75,445917.75
84205.25,445917.75
84205.75,445917.75
84206.25,445917.75
84191.75,445917.25
84192.25,445917.25
84192.75,445917.25
84193.25,445917.25
84193.75,445917.25
84194.25,445917.25
84194.75,445917.25
84195.25,445917.25
84195.75,445917.25
84196.25,445917.25
84196.75,445917.25
84197.25,445917.25
84197.75,445917.25
84198.25,445917.25
84198.75,445917.25
84199.25,445917.25
84199.75,445917.25
84200.25,445917.25
84200.75,445917.25
84201.25,445917.25
84201.75,445917.25
84202.25,445917.25
84202.75,445917.25
84203.25,445917.25
84203.75,445917.25
84204.25,445917.25
84204.75,445917.25
84205.25,445917.25
84205.75,445917.25
84206.25,445917.25
84206.75,445917.25
84191.75,445916.75
84192.25,445916.75
84192.75,445916.75
84193.25,445916.75
84193.75,445916.75
84194.25,445916.75
84194.75,445916.75
84195.25,445916.75
84195.75,445916.75
84196.25,445916.75
84196.75,445916.75
84197.25,445916.75
84197.75,445916.75
84198.25,445916.75
84198.75,445916.75
84199.25,445916.75
84199.75,445916.75
84200.25,445916.75
84200.75,445916.75
84201.25,445916.75
84201.75,445916.75
84202.25,445916.75
84202.75,445916.75
84203.25,445916.75
84203.75,445916.75
84204.25,445916.75
84204.75,445916.75
84205.25,445916.75
84205.75,445916.75
84206.25,445916.75
84206.75,445916.75
84192.25,445916.25
84192.75,445916.25
84193.25,445916.25
84193.75,445916.25
84194.25,445916.25
84194.75,445916.25
84195.25,445916.25
84195.75,445916.25
84196.25,445916.25
84196.75,445916.25
84197.25,445916.25
84197.75,445916.25
84198.25,445916.25
84198.75,445916.25
84199.25,445916.25
84199.75,445916.25
84200.25,445916.25
84200.75,445916.25
84201.25,445916.25
84201.75,445916.25
84202.25,445916.25
84202.75,445916.25
84203.25,445916.25
84203.75,445916.25
84204.25,445916.25
84204.75,445916.25
84205.25,445916.25
84205.75,445916.25
84206.25,445916.25
84206.75,445916.25
84192.25,445915.75
84192.75,445915.75
84193.25,445915.75
84193.75,445915.75
84194.25,445915.75
84194.75,445915.75
84195.25,445915.75
84195.75,445915.75
84196.25,445915.75
84196.75,445915.75
84197.25,445915.75
84197.75,445915.75
84198.25,445915.75
84198.75,445915.75
84199.25,445915.75
84199.75,445915.75
84200.25,445915.75
84200.75,445915.75
84201.25,445915.75
84201.75,445915.75
84202.25,445915.75
84202.75,445915.75
84203.25,445915.75
84203.75,445915.75
84204.25,445915.75
84204.75,445915.75
84205.25,445915.75
84205.75,445915.75
84206.25,445915.75
84206.75,445915.75
84207.25,445915.75
84192.25,445915.25
84192.75,445915.25
84193.25,445915.25
84193.75,445915.25
84194.25,445915.25
84194.75,445915.25
84195.25,445915.25
84195.75,445915.25
84196.25,445915.25
84196.75,445915.25
84197.25,445915.25
84197.75,445915.25
84198.25,445915.25
84198.75,445915.25
84199.25,445915.25
84199.75,445915.25
84200.25,445915.25
84200.75,445915.25
84201.25,445915.25
84201.75,445915.25
84202.25,445915.25
84202.75,445915.25
84203.25,445915.25
84203.75,445915.25
84204.25,445915.25
84204.75,445915.25
84205.25,445915.25
84205.75,445915.25
84206.25,445915.25
84206.75,445915.25
84207.25,445915.25
84192.25,445914.75
84192.75,445914.75
84193.25,445914.75
84193.75,445914.75
84194.25,445914.75
84194.75,445914.75
84195.25,445914.75
84195.75,445914.75
84196.25,445914.75
84196.75,445914.75
84197.25,445914.75
84197.75,445914.75
84198.25,445914.75
84198.75,445914.75
84199.25,445914.75
84199.75,445914.75
84200.25,445914.75
84200.75,445914.75
84201.25,445914.75
84201.75,445914.75
84202.25,445914.75
84202.75,445914.75
84203.25,445914.75
84203.75,445914.75
84204.25,445914.75
84204.75,445914.75
84205.25,445914.75
84205.75,445914.75
84206.25,445914.75
84206.75,445914.75
84207.25,445914.75
84192.75,445914.25
84193.25,445914.25
84193.75,445914.25
84194.25,445914.25
84194.75,445914.25
84195.25,445914.25
84195.75,445914.25
84196.25,445914.25
84196.75,445914.25
84197.25,445914.25
84197.75,445914.25
84198.25,445914.25
84198.75,445914.25
84199.25,445914.25
84199.75,445914.25
84200.25,445914.25
84200.75,445914.25
84201.25,445914.25
84201.75,445914.25
84202.25,445914.25
84202.75,445914.25
84203.25,445914.25
84203.75,445914.25
84204.25,445914.25
84204.75,445914.25
84205.25,445914.25
84205.75,445914.25
84206.25,445914.25
84206.75,445914.25
84207.25,445914.25
84207.75,445914.25
84192.75,445913.75
84193.25,445913.75
84193.75,445913.75
84194.25,445913.75
84194.75,445913.75
84195.25,445913.75
84195.75,445913.75
84196.25,445913.75
84196.75,445913.75
84197.25,445913.75
84197.75,445913.75
84198.25,445913.75
84198.75,445913.75
84199.25,445913.75
84199.75,445913.75
84200.25,445913.75
84200.75,445913.75
84201.25,445913.75
84201.75,445913.75
84202.25,445913.75
84202.75,445913.75
84203.25,445913.75
84203.75,445913.75
84204.25,445913.75
84204.75,445913.75
84205.25,445913.75
84205.75,445913.75
84206.25,445913.75
84206.75,445913.75
84207.25,445913.75
84207.75,445913.75
84192.75,445913.25
84193.25,445913.25
84193.75,445913.25
84194.25,445913.25
84194.75,445913.25
84195.25,445913.25
84195.75,445913.25
84196.25,445913.25
84196.75,445913.25
84197.25,445913.25
84197.75,445913.25
84198.25,445913.25
84198.75,445913.25
84199.25,445913.25
84199.75,445913.25
84200.25,445913.25
84200.75,445913.25
84201.25,445913.25
84201.75,445913.25
84202.25,445913.25
84202.75,445913.25
84203.25,445913.25
84203.75,445913.25
84204.25,445913.25
84204.75,445913.25
84205.25,445913.25
84205.75,445913.25
84206.25,445913.25
84206.75,445913.25
84207.25,445913.25
84207.75,445913.25
84193.25,445912.75
84193.75,445912.75
84194.25,445912.75
84194.75,445912.75
84195.25,445912.75
84195.75,445912.75
84196.25,445912.75
84196.75,445912.75
84197.25,445912.75
84197.75,445912.75
84198.25,445912.75
84198.75,445912.75
84199.25,445912.75
84199.75,445912.75
84200.25,445912.75
84200.75,445912.75
84201.25,445912.75
84201.75,445912.75
84202.25,445912.75
84202.75,445912.75
84203.25,445912.75
84203.75,445912.75
84204.25,445912.75
84204.75,445912.75
84205.25,445912.75
84205.75,445912.75
84206.25,445912.75
84206.75,445912.75
84207.25,445912.75
84207.75,445912.75
84208.25,445912.75
84193.25,445912.25
84193.75,445912.25
84194.25,445912.25
84194.75,445912.25
84195.25,445912.25
84195.75,445912.25
84196.25,445912.25
84196.75,445912.25
84197.25,445912.25
84197.75,445912.25
84198.25,445912.25
84198.75,445912.25
84199.25,445912.25
84199.75,445912.25
84200.25,445912.25
84200.75,445912.25
84201.25,445912.25
84201.75,445912.25
84202.25,445912.25
84202.75,445912.25
84203.25,445912.25
84203.75,445912.25
84204.25,445912.25
84204.75,445912.25
84205.25,445912.25
84205.75,445912.25
84206.25,445912.25
84206.75,445912.25
84207.25,445912.25
84207.75,445912.25
84208.25,445912.25
84193.75,445911.75
84194.25,445911.75
84194.75,445911.75
84195.25,445911.75
84195.75,445911.75
84196.25,445911.75
84196.75,445911.75
84197.25,445911.75
84197.75,445911.75
84198.25,445911.75
84198.75,445911.75
84199.25,445911.75
84199.75,445911.75
84200.25,445911.75
84200.75,445911.75
84201.25,445911.75
84201.75,445911.75
84202.25,445911.75
84202.75,445911.75
84203.25,445911.75
84203.75,445911.75
84204.25,445911.75
84204.75,445911.75
84205.25,445911.75
84205.75,445911.75
84206.25,445911.75
84206.75,445911.75
84207.25,445911.75
84207.75,445911.75
84208.25,445911.75
84193.75,445911.25
84194.25,445911.25
84194.75,445911.25
84195.25,445911.25
84195.75,445911.25
84196.25,445911.25
84196.75,445911.25
84197.25,445911.25
84197.75,445911.25
84198.25,445911.25
84198.75,445911.25
84199.25,445911.25
84199.75,445911.25
84200.25,445911.25
84200.75,445911.25
84201.25,445911.25
84201.75,445911.25
84202.25,445911.25
84202.75,445911.25
84203.25,445911.25
84203.75,445911.25
84204.25,445911.25
84204.75,445911.25
84205.25,445911.25
84205.75,445911.25
84206.25,445911.25
84206.75,445911.25
84207.25,445911.25
84207.75,445911.25
84208.25,445911.25
84208.75,445911.25
84193.75,445910.75
84194.25,445910.75
84194.75,445910.75
84195.25,445910.75
84195.75,445910.75
84196.25,445910.75
84196.75,445910.75
84197.25,445910.75
84197.75,445910.75
84198.25,445910.75
84198.75,445910.75
84199.25,445910.75
84199.75,445910.75
84200.25,445910.75
84200.75,445910.75
84201.25,445910.75
84201.75,445910.75
84202.25,445910.75
84202.75,445910.75
84203.25,445910.75
84203.75,445910.75
84204.25,445910.75
84204.75,445910.75
84205.25,445910.75
84205.75,445910.75
84206.25,445910.75
84206.75,445910.75
84207.25,445910.75
84207.75,445910.75
84208.25,445910.75
84208.75,445910.75
84193.75,445910.25
84194.25,445910.25
84194.75,445910.25
84195.25,445910.25
84195.75,445910.25
84196.25,445910.25
84196.75,445910.25
84197.25,445910.25
84197.75,445910.25
84198.25,445910.25
84198.75,445910.25
84199.25,445910.25
84199.75,445910.25
84200.25,445910.25
84200.75,445910.25
84201.25,445910.25
84201.75,445910.25
84202.25,445910.25
84202.75,445910.25
84203.25,445910.25
84203.75,445910.25
84204.25,445910.25
84204.75,445910.25
84205.25,445910.25
84205.75,445910.25
84206.25,445910.25
84206.75,445910.25
84207.25,445910.25
84207.75,445910.25
84208.25,445910.25
84208.75,445910.25
84209.25,445910.25
84194.25,445909.75
84194.75,445909.75
84195.25,445909.75
84195.75,445909.75
84196.25,445909.75
84196.75,445909.75
84197.25,445909.75
84197.75,445909.75
84198.25,445909.75
84198.75,445909.75
